,model,n_steps,n_envs,n_workers,run_time,steps_per_second
229,humanoid_mjx.xml,5,362,48,0.011746644973754883,154086.55016338875
230,humanoid_mjx.xml,5,431,48,0.014418601989746094,149459.70500694492
231,humanoid_mjx.xml,5,512,48,0.013779401779174805,185784.55298901288
232,humanoid_mjx.xml,5,609,48,0.015004634857177734,202937.294308323
233,humanoid_mjx.xml,5,724,48,0.013686418533325195,264495.78399094153
234,humanoid_mjx.xml,5,861,48,0.022109270095825195,194714.70479764484
235,humanoid_mjx.xml,5,1024,48,0.01938033103942871,264185.37379900843
236,humanoid_mjx.xml,5,1218,48,0.020650863647460938,294902.9204765863
237,humanoid_mjx.xml,5,1448,48,0.02317070960998535,312463.45588310953
238,humanoid_mjx.xml,5,1722,48,0.030330657958984375,283871.19104515156
239,humanoid_mjx.xml,5,2048,48,0.035158395767211914,291253.33441833657
240,humanoid_mjx.xml,5,2435,48,0.046273231506347656,263111.08179963316
241,humanoid_mjx.xml,5,2896,48,0.041535139083862305,348620.4770077664
242,humanoid_mjx.xml,5,3444,48,0.04342937469482422,396505.82401897275
243,humanoid_mjx.xml,5,4096,48,0.06728100776672363,304394.96493584267
244,humanoid_mjx.xml,5,4871,48,0.07820796966552734,311413.27545209555
245,humanoid_mjx.xml,5,5793,48,0.0988302230834961,293078.36303808703
246,humanoid_mjx.xml,5,6889,48,0.10904049873352051,315891.80533902993
247,humanoid_mjx.xml,5,8192,48,0.12392139434814453,330532.11041934416
248,humanoid_mjx.xml,5,9742,48,0.16475296020507812,295654.778763111
249,humanoid_mjx.xml,5,11585,48,0.18256163597106934,317290.10146019625
250,humanoid_mjx.xml,5,13777,48,0.21911382675170898,314379.9778462074
251,humanoid_mjx.xml,5,16384,48,0.29166507720947266,280870.10204915755
252,humanoid_mjx.xml,5,19484,48,0.2768218517303467,351923.0847964171
253,humanoid_mjx.xml,5,23170,48,0.3631563186645508,319008.63084530603
254,humanoid_mjx.xml,5,27554,48,0.45115137100219727,305374.2243849438
255,humanoid_mjx.xml,5,32768,48,0.6090288162231445,269018.46946429217
256,humanoid_mjx.xml,5,38968,48,0.6337218284606934,307453.50917336275
257,humanoid_mjx.xml,5,46341,48,0.8041224479675293,288146.41425027885
258,humanoid_mjx.xml,5,55109,48,0.9068288803100586,303855.56303167914
259,humanoid_mjx.xml,5,65536,48,1.0682168006896973,306754.2092470671
260,humanoid_mjx.xml,1024,1,48,0.015891551971435547,64436.752422960366
261,humanoid_mjx.xml,1024,1,48,0.0144500732421875,70864.69271383315
262,humanoid_mjx.xml,1024,1,48,0.014384031295776367,71190.05645522203
263,humanoid_mjx.xml,1024,2,48,0.024698257446289062,82920.82971658043
